h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
-3.173608e+00, 1.234326e+00, 6.400000e+02, 4.913847e-04, 1.396316e+02, 1.580486e-03, 1.361934e+02, 2.098911e-05, 2.787578e+02, 2.858998e-06, 8.289826e+03, 4.379715e-05, 1.215614e+03
-3.173608e+00, 1.343810e+00, 6.400000e+02, 4.808021e-04, 1.396009e+02, 1.546745e-03, 1.361616e+02, 2.053838e-05, 2.788413e+02, 2.803730e-06, 8.262982e+03, 4.297857e-05, 1.215156e+03
-3.173608e+00, 1.458767e+00, 6.400000e+02, 4.702897e-04, 1.395708e+02, 1.513212e-03, 1.361304e+02, 2.009077e-05, 2.789200e+02, 2.748585e-06, 8.228056e+03, 4.219971e-05, 1.214757e+03
-3.173608e+00, 1.579473e+00, 6.400000e+02, 4.598558e-04, 1.395413e+02, 1.479914e-03, 1.360998e+02, 1.964663e-05, 2.789937e+02, 2.693622e-06, 8.185459e+03, 4.145774e-05, 1.214408e+03
-3.173608e+00, 1.706214e+00, 6.400000e+02, 4.495082e-04, 1.395125e+02, 1.446876e-03, 1.360698e+02, 1.920630e-05, 2.790623e+02, 2.638899e-06, 8.135627e+03, 4.074993e-05, 1.214100e+03
-3.173608e+00, 1.839292e+00, 6.400000e+02, 4.392546e-04, 1.394842e+02, 1.414122e-03, 1.360403e+02, 1.877008e-05, 2.791255e+02, 2.584473e-06, 8.079010e+03, 4.007372e-05, 1.213826e+03
-3.173608e+00, 1.979024e+00, 6.400000e+02, 4.291020e-04, 1.394567e+02, 1.381678e-03, 1.360115e+02, 1.833828e-05, 2.791832e+02, 2.530397e-06, 8.016069e+03, 3.942668e-05, 1.213576e+03
-3.173608e+00, 2.125743e+00, 6.400000e+02, 4.190571e-04, 1.394297e+02, 1.349563e-03, 1.359833e+02, 1.791116e-05, 2.792353e+02, 2.476722e-06, 7.947270e+03, 3.880652e-05, 1.213342e+03
-3.173608e+00, 2.279797e+00, 6.400000e+02, 4.091264e-04, 1.394034e+02, 1.317800e-03, 1.359558e+02, 1.748900e-05, 2.792816e+02, 2.423498e-06, 7.873080e+03, 3.821108e-05, 1.213117e+03
-3.173608e+00, 2.441554e+00, 6.400000e+02, 3.993157e-04, 1.393778e+02, 1.286408e-03, 1.359289e+02, 1.707204e-05, 2.793220e+02, 2.370769e-06, 7.793967e+03, 3.763833e-05, 1.212893e+03
-3.173608e+00, 2.611400e+00, 6.400000e+02, 3.896305e-04, 1.393528e+02, 1.255405e-03, 1.359026e+02, 1.666051e-05, 2.793563e+02, 2.318580e-06, 7.710389e+03, 3.708637e-05, 1.212662e+03
-3.173608e+00, 2.789737e+00, 6.400000e+02, 3.800757e-04, 1.393286e+02, 1.224808e-03, 1.358770e+02, 1.625460e-05, 2.793844e+02, 2.266969e-06, 7.622794e+03, 3.655342e-05, 1.212416e+03
-3.173608e+00, 2.976991e+00, 6.400000e+02, 3.706561e-04, 1.393049e+02, 1.194632e-03, 1.358520e+02, 1.585451e-05, 2.794062e+02, 2.215973e-06, 7.531626e+03, 3.603781e-05, 1.212148e+03
-3.173608e+00, 3.173608e+00, 6.400000e+02, 3.613759e-04, 1.392819e+02, 1.164892e-03, 1.358277e+02, 1.546042e-05, 2.794216e+02, 2.165627e-06, 7.437315e+03, 3.553795e-05, 1.211850e+03
-3.173608e+00, 3.380056e+00, 6.400000e+02, 3.522388e-04, 1.392596e+02, 1.135600e-03, 1.358040e+02, 1.507248e-05, 2.794303e+02, 2.115962e-06, 7.340264e+03, 3.505242e-05, 1.211514e+03
-3.173608e+00, 3.596826e+00, 6.400000e+02, 3.432483e-04, 1.392380e+02, 1.106768e-03, 1.357809e+02, 1.469082e-05, 2.794324e+02, 2.067005e-06, 7.240864e+03, 3.457989e-05, 1.211134e+03
-3.173608e+00, 3.824435e+00, 6.400000e+02, 3.344073e-04, 1.392169e+02, 1.078405e-03, 1.357585e+02, 1.431557e-05, 2.794278e+02, 2.018781e-06, 7.139496e+03, 3.411908e-05, 1.210702e+03
-3.173608e+00, 4.063424e+00, 6.400000e+02, 3.257184e-04, 1.391965e+02, 1.050522e-03, 1.357367e+02, 1.394684e-05, 2.794162e+02, 1.971314e-06, 7.036502e+03, 3.366889e-05, 1.210209e+03
-3.173608e+00, 4.314362e+00, 6.400000e+02, 3.171839e-04, 1.391768e+02, 1.023126e-03, 1.357154e+02, 1.358470e-05, 2.793976e+02, 1.924622e-06, 6.932223e+03, 3.322822e-05, 1.209649e+03
-3.173608e+00, 4.577848e+00, 6.400000e+02, 3.088056e-04, 1.391576e+02, 9.962226e-04, 1.356948e+02, 1.322924e-05, 2.793718e+02, 1.878723e-06, 6.826968e+03, 3.279615e-05, 1.209013e+03
-3.173608e+00, 4.854507e+00, 6.400000e+02, 3.005851e-04, 1.391391e+02, 9.698183e-04, 1.356748e+02, 1.288052e-05, 2.793389e+02, 1.833632e-06, 6.721020e+03, 3.237180e-05, 1.208295e+03
-3.173608e+00, 5.145000e+00, 6.400000e+02, 2.925236e-04, 1.391211e+02, 9.439173e-04, 1.356553e+02, 1.253857e-05, 2.792986e+02, 1.789359e-06, 6.614662e+03, 3.195434e-05, 1.207486e+03
-3.173608e+00, 5.450017e+00, 6.400000e+02, 2.846219e-04, 1.391037e+02, 9.185229e-04, 1.356364e+02, 1.220344e-05, 2.792509e+02, 1.745916e-06, 6.508120e+03, 3.154313e-05, 1.206579e+03
-3.173608e+00, 5.770286e+00, 6.400000e+02, 2.768805e-04, 1.390869e+02, 8.936373e-04, 1.356181e+02, 1.187514e-05, 2.791956e+02, 1.703310e-06, 6.401630e+03, 3.113751e-05, 1.205567e+03
-3.173608e+00, 6.106567e+00, 6.400000e+02, 2.692998e-04, 1.390706e+02, 8.692621e-04, 1.356002e+02, 1.155368e-05, 2.791327e+02, 1.661547e-06, 6.295394e+03, 3.073693e-05, 1.204440e+03
-3.173608e+00, 6.459663e+00, 6.400000e+02, 2.618798e-04, 1.390548e+02, 8.453976e-04, 1.355829e+02, 1.123906e-05, 2.790620e+02, 1.620630e-06, 6.189598e+03, 3.034088e-05, 1.203193e+03
-3.173608e+00, 6.830414e+00, 6.400000e+02, 2.546202e-04, 1.390395e+02, 8.220437e-04, 1.355661e+02, 1.093126e-05, 2.789834e+02, 1.580562e-06, 6.084408e+03, 2.994896e-05, 1.201816e+03
-3.173608e+00, 7.219702e+00, 6.400000e+02, 2.475206e-04, 1.390248e+02, 7.991990e-04, 1.355497e+02, 1.063027e-05, 2.788968e+02, 1.541342e-06, 5.979971e+03, 2.956079e-05, 1.200303e+03
-3.173608e+00, 7.628454e+00, 6.400000e+02, 2.405801e-04, 1.390105e+02, 7.768618e-04, 1.355338e+02, 1.033603e-05, 2.788021e+02, 1.502971e-06, 5.876419e+03, 2.917607e-05, 1.198645e+03
-3.173608e+00, 8.057644e+00, 6.400000e+02, 2.337980e-04, 1.389967e+02, 7.550295e-04, 1.355184e+02, 1.004853e-05, 2.786993e+02, 1.465444e-06, 5.773866e+03, 2.879455e-05, 1.196836e+03
-3.173608e+00, 8.508294e+00, 6.400000e+02, 2.271729e-04, 1.389833e+02, 7.336989e-04, 1.355034e+02, 9.767691e-06, 2.785880e+02, 1.428759e-06, 5.672405e+03, 2.841605e-05, 1.194867e+03
-3.173608e+00, 8.981476e+00, 6.400000e+02, 2.207038e-04, 1.389704e+02, 7.128660e-04, 1.354888e+02, 9.493473e-06, 2.784683e+02, 1.392911e-06, 5.572124e+03, 2.804040e-05, 1.192731e+03
-3.173608e+00, 9.478317e+00, 6.400000e+02, 2.143891e-04, 1.389578e+02, 6.925267e-04, 1.354745e+02, 9.225807e-06, 2.783400e+02, 1.357893e-06, 5.473095e+03, 2.766748e-05, 1.190421e+03
-3.173608e+00, 1.000000e+01, 6.400000e+02, 2.082271e-04, 1.389457e+02, 6.726760e-04, 1.354607e+02, 8.964624e-06, 2.782030e+02, 1.323697e-06, 5.375371e+03, 2.729724e-05, 1.187929e+03
-2.976991e+00, -1.000000e+01, 6.400000e+02, 2.594667e-04, 1.382142e+02, 8.421543e-04, 1.346935e+02, 1.103169e-05, 2.814572e+02, 1.508170e-06, 2.095928e+03, 5.605460e-05, 1.973246e+03
-2.976991e+00, -9.478317e+00, 6.400000e+02, 2.703881e-04, 1.381833e+02, 8.778301e-04, 1.346452e+02, 1.148280e-05, 2.817372e+02, 1.617783e-06, 7.268797e+03, 2.718365e-05, 1.189901e+03
-2.976991e+00, -8.981476e+00, 6.400000e+02, 2.819008e-04, 1.381502e+02, 9.153963e-04, 1.346126e+02, 1.195816e-05, 2.820168e+02, 1.679290e-06, 7.756246e+03, 2.672262e-05, 1.186054e+03
-2.976991e+00, -8.508294e+00, 6.400000e+02, 2.940911e-04, 1.381143e+02, 9.551962e-04, 1.345770e+02, 1.246070e-05, 2.822973e+02, 1.745089e-06, 8.332617e+03, 2.610179e-05, 1.181622e+03
-2.976991e+00, -8.057644e+00, 6.400000e+02, 3.070207e-04, 1.380753e+02, 9.974356e-04, 1.345382e+02, 1.299280e-05, 2.825802e+02, 1.815367e-06, 8.983751e+03, 2.540309e-05, 1.177311e+03
-2.976991e+00, -7.628454e+00, 6.400000e+02, 3.207596e-04, 1.380328e+02, 1.042349e-03, 1.344958e+02, 1.355718e-05, 2.828666e+02, 1.890709e-06, 9.722317e+03, 2.462680e-05, 1.173162e+03
-2.976991e+00, -7.219702e+00, 6.400000e+02, 3.353880e-04, 1.379866e+02, 1.090205e-03, 1.344493e+02, 1.415691e-05, 2.831581e+02, 1.971828e-06, 1.056329e+04, 2.377470e-05, 1.169218e+03
-2.976991e+00, -6.830414e+00, 6.400000e+02, 3.509977e-04, 1.379360e+02, 1.141311e-03, 1.343984e+02, 1.479551e-05, 2.834565e+02, 2.059597e-06, 1.152451e+04, 2.284986e-05, 1.165521e+03
-2.976991e+00, -6.459663e+00, 6.400000e+02, 3.676945e-04, 1.378806e+02, 1.196022e-03, 1.343424e+02, 1.547699e-05, 2.837638e+02, 2.155110e-06, 1.262718e+04, 2.185681e-05, 1.162114e+03
-2.976991e+00, -6.106567e+00, 6.400000e+02, 3.856011e-04, 1.378197e+02, 1.254754e-03, 1.342806e+02, 1.620602e-05, 2.840824e+02, 2.259743e-06, 1.389635e+04, 2.080165e-05, 1.159039e+03
-2.976991e+00, -5.770286e+00, 6.400000e+02, 4.048611e-04, 1.377527e+02, 1.317989e-03, 1.342124e+02, 1.698799e-05, 2.844154e+02, 2.375266e-06, 1.536140e+04, 1.969211e-05, 1.156338e+03
-2.976991e+00, -5.450017e+00, 6.400000e+02, 4.256430e-04, 1.376785e+02, 1.386299e-03, 1.341366e+02, 1.782922e-05, 2.847661e+02, 2.503982e-06, 1.705626e+04, 1.853761e-05, 1.154052e+03
-2.976991e+00, -5.145000e+00, 6.400000e+02, 4.481470e-04, 1.375962e+02, 1.460363e-03, 1.340523e+02, 1.873713e-05, 2.851390e+02, 2.648941e-06, 1.901918e+04, 1.734918e-05, 1.152222e+03
-2.976991e+00, -4.854507e+00, 6.400000e+02, 4.725123e-04, 1.375042e+02, 1.540501e-03, 1.339870e+02, 1.971349e-05, 2.855479e+02, 2.518469e-06, 7.072331e+03, 4.831061e-05, 1.292714e+03
-2.976991e+00, -4.577848e+00, 6.400000e+02, 4.992143e-04, 1.374013e+02, 1.628622e-03, 1.338827e+02, 2.078222e-05, 2.859766e+02, 2.647739e-06, 8.245266e+03, 4.456328e-05, 1.267390e+03
-2.976991e+00, -4.314362e+00, 6.400000e+02, 5.285153e-04, 1.372854e+02, 1.725488e-03, 1.337650e+02, 2.194961e-05, 2.864463e+02, 2.791751e-06, 9.678750e+03, 4.071721e-05, 1.246354e+03
-2.976991e+00, -4.063424e+00, 6.400000e+02, 5.608495e-04, 1.371539e+02, 1.832592e-03, 1.336310e+02, 2.323123e-05, 2.869672e+02, 2.955356e-06, 1.150420e+04, 3.665071e-05, 1.228382e+03
-2.976991e+00, -3.824435e+00, 6.400000e+02, 5.967593e-04, 1.370037e+02, 1.951806e-03, 1.334775e+02, 2.464629e-05, 2.875532e+02, 3.144726e-06, 1.384656e+04, 3.247473e-05, 1.213467e+03
-2.976991e+00, -3.596826e+00, 6.400000e+02, 6.369324e-04, 1.368308e+02, 2.085517e-03, 1.333002e+02, 2.621878e-05, 2.882225e+02, 3.369192e-06, 1.686760e+04, 2.830804e-05, 1.201579e+03
-2.976991e+00, -3.380056e+00, 6.400000e+02, 6.822556e-04, 1.366296e+02, 2.236821e-03, 1.330932e+02, 2.797912e-05, 2.890003e+02, 3.643410e-06, 2.076518e+04, 2.427086e-05, 1.192684e+03
-2.976991e+00, -3.173608e+00, 6.400000e+02, 7.337383e-04, 1.363932e+02, 2.409056e-03, 1.328756e+02, 2.995765e-05, 2.899099e+02, 3.551238e-06, 9.859386e+03, 5.557077e-05, 1.283253e+03
-2.976991e+00, -2.976991e+00, 6.400000e+02, 7.932168e-04, 1.361117e+02, 2.609080e-03, 1.325871e+02, 3.222209e-05, 2.910068e+02, 3.828613e-06, 1.330105e+04, 4.508873e-05, 1.250213e+03
-2.976991e+00, -2.789737e+00, 6.400000e+02, 8.627083e-04, 1.357716e+02, 2.843926e-03, 1.322372e+02, 3.483303e-05, 2.923635e+02, 4.184512e-06, 1.835143e+04, 3.533431e-05, 1.227989e+03
-2.976991e+00, -2.611400e+00, 6.400000e+02, 9.452458e-04, 1.353534e+02, 3.124531e-03, 1.318051e+02, 3.788339e-05, 2.940915e+02, 4.677088e-06, 2.579819e+04, 2.668984e-05, 1.215060e+03
-2.976991e+00, -2.441554e+00, 6.400000e+02, 1.045003e-03, 1.348303e+02, 3.465830e-03, 1.312884e+02, 4.149369e-05, 2.963030e+02, 4.668114e-06, 1.676318e+04, 4.724503e-05, 1.261027e+03
-2.976991e+00, -2.279797e+00, 6.400000e+02, 1.169060e-03, 1.341611e+02, 3.894433e-03, 1.305951e+02, 4.585780e-05, 2.993761e+02, 5.352844e-06, 2.775296e+04, 3.071934e-05, 1.240934e+03
-2.976991e+00, -2.125743e+00, 6.400000e+02, 1.327286e-03, 1.332979e+02, 4.446624e-03, 1.297203e+02, 5.120621e-05, 3.036834e+02, 5.605236e-06, 2.447247e+04, 4.045138e-05, 1.271748e+03
-2.976991e+00, -1.979024e+00, 6.400000e+02, 1.535984e-03, 1.322256e+02, 5.182646e-03, 1.286245e+02, 5.779753e-05, 3.102283e+02, 6.277971e-06, 2.968179e+04, 3.795775e-05, 1.290271e+03
-2.976991e+00, -1.839292e+00, 6.400000e+02, 1.813655e-03, 1.313694e+02, 6.154242e-03, 1.277863e+02, 6.543882e-05, 3.200932e+02, 7.340073e-06, 3.444182e+04, 3.787380e-05, 1.297407e+03
-2.976991e+00, -1.706214e+00, 6.400000e+02, 2.061832e-03, 1.347174e+02, 6.838129e-03, 1.314459e+02, 7.226479e-05, 3.140036e+02, 7.962138e-06, 5.208359e+03, 2.720178e-04, 1.374350e+03
-2.976991e+00, -1.579473e+00, 6.400000e+02, 1.965213e-03, 1.417874e+02, 6.235279e-03, 1.385540e+02, 7.736055e-05, 2.737225e+02, 9.059085e-06, 8.481421e+03, 1.766367e-04, 1.052869e+03
-2.976991e+00, -1.458767e+00, 6.400000e+02, 1.732384e-03, 1.436058e+02, 5.437209e-03, 1.403186e+02, 7.284368e-05, 2.638124e+02, 9.273612e-06, 2.315148e+04, 5.556708e-05, 9.874728e+02
-2.976991e+00, -1.343810e+00, 6.400000e+02, 1.530839e-03, 1.433149e+02, 4.813726e-03, 1.399719e+02, 6.519107e-05, 2.648915e+02, 7.898881e-06, 1.322679e+04, 8.898662e-05, 1.050467e+03
-2.976991e+00, -1.234326e+00, 6.400000e+02, 1.375628e-03, 1.427822e+02, 4.339720e-03, 1.394181e+02, 5.876993e-05, 2.668934e+02, 7.137869e-06, 1.067262e+04, 9.845577e-05, 1.097709e+03
-2.976991e+00, -1.130056e+00, 6.400000e+02, 1.256510e-03, 1.423113e+02, 3.975260e-03, 1.389380e+02, 5.371580e-05, 2.687074e+02, 6.625160e-06, 1.076144e+04, 8.893540e-05, 1.116593e+03
-2.976991e+00, -1.030751e+00, 6.400000e+02, 1.163132e-03, 1.419307e+02, 3.688298e-03, 1.385553e+02, 4.971525e-05, 2.702198e+02, 6.301924e-06, 1.300493e+04, 6.812380e-05, 1.110964e+03
-2.976991e+00, -9.361748e-01, 6.400000e+02, 1.088211e-03, 1.416258e+02, 3.457022e-03, 1.382546e+02, 4.649157e-05, 2.714799e+02, 6.173740e-06, 1.777857e+04, 4.590174e-05, 1.095951e+03
-2.976991e+00, -8.461023e-01, 6.400000e+02, 1.027061e-03, 1.413822e+02, 3.267763e-03, 1.379947e+02, 4.387780e-05, 2.723251e+02, 5.608482e-06, 1.174310e+04, 6.638205e-05, 1.139999e+03
-2.976991e+00, -7.603190e-01, 6.400000e+02, 9.759131e-04, 1.411802e+02, 3.108707e-03, 1.378037e+02, 4.166973e-05, 2.732225e+02, 5.677015e-06, 1.897909e+04, 3.820603e-05, 1.104967e+03
-2.976991e+00, -6.786206e-01, 6.400000e+02, 9.328472e-04, 1.410150e+02, 2.974648e-03, 1.376252e+02, 3.982918e-05, 2.737833e+02, 5.236665e-06, 1.386189e+04, 5.093053e-05, 1.134126e+03
-2.976991e+00, -6.008127e-01, 6.400000e+02, 8.959583e-04, 1.408759e+02, 2.859538e-03, 1.374759e+02, 3.825148e-05, 2.742680e+02, 4.925478e-06, 1.033267e+04, 6.539255e-05, 1.170791e+03
-2.976991e+00, -5.267098e-01, 6.400000e+02, 8.638566e-04, 1.407558e+02, 2.758935e-03, 1.373721e+02, 3.686387e-05, 2.748631e+02, 5.123335e-06, 1.937131e+04, 3.295335e-05, 1.114647e+03
-2.976991e+00, -4.561357e-01, 6.400000e+02, 8.359882e-04, 1.406545e+02, 2.671677e-03, 1.372606e+02, 3.567447e-05, 2.751929e+02, 4.810876e-06, 1.532676e+04, 4.103944e-05, 1.134368e+03
-2.976991e+00, -3.889222e-01, 6.400000e+02, 8.114431e-04, 1.405666e+02, 2.594701e-03, 1.371646e+02, 3.462639e-05, 2.754873e+02, 4.578179e-06, 1.231266e+04, 4.980311e-05, 1.157404e+03
-2.976991e+00, -3.249094e-01, 6.400000e+02, 7.896777e-04, 1.404898e+02, 2.526349e-03, 1.370809e+02, 3.369700e-05, 2.757474e+02, 4.393903e-06, 9.973467e+03, 5.948793e-05, 1.185275e+03
-2.976991e+00, -2.639448e-01, 6.400000e+02, 7.702598e-04, 1.404222e+02, 2.465296e-03, 1.370075e+02, 3.286788e-05, 2.759782e+02, 4.244065e-06, 8.163930e+03, 6.986094e-05, 1.218867e+03
-2.976991e+00, -2.058833e-01, 6.400000e+02, 7.527022e-04, 1.403609e+02, 2.409831e-03, 1.369656e+02, 3.210825e-05, 2.763371e+02, 4.474285e-06, 1.767511e+04, 3.166314e-05, 1.129009e+03
-2.976991e+00, -1.505866e-01, 6.400000e+02, 7.370257e-04, 1.403078e+02, 2.360469e-03, 1.369053e+02, 3.144055e-05, 2.764973e+02, 4.287924e-06, 1.480633e+04, 3.742308e-05, 1.144145e+03
-2.976991e+00, -9.792308e-02, 6.400000e+02, 7.228338e-04, 1.402602e+02, 2.315739e-03, 1.368519e+02, 3.083573e-05, 2.766466e+02, 4.143205e-06, 1.262140e+04, 4.319861e-05, 1.160476e+03
-2.976991e+00, -4.776735e-02, 6.400000e+02, 7.099395e-04, 1.402174e+02, 2.275067e-03, 1.368040e+02, 3.028623e-05, 2.767818e+02, 4.022259e-06, 1.079458e+04, 4.949319e-05, 1.179504e+03
-2.976991e+00, 4.776735e-02, 6.400000e+02, 6.868734e-04, 1.401412e+02, 2.202192e-03, 1.367257e+02, 2.929837e-05, 2.770784e+02, 3.901656e-06, 1.064160e+04, 4.853086e-05, 1.182389e+03
-2.976991e+00, 9.792308e-02, 6.400000e+02, 6.755204e-04, 1.401049e+02, 2.166317e-03, 1.366840e+02, 2.881747e-05, 2.771707e+02, 3.793129e-06, 8.770978e+03, 5.728533e-05, 1.211496e+03
-2.976991e+00, 1.505866e-01, 6.400000e+02, 6.640729e-04, 1.400681e+02, 2.130090e-03, 1.366466e+02, 2.832838e-05, 2.773080e+02, 3.739583e-06, 8.906782e+03, 5.550989e-05, 1.209307e+03
-2.976991e+00, 2.058833e-01, 6.400000e+02, 6.525666e-04, 1.400315e+02, 2.093657e-03, 1.366093e+02, 2.783706e-05, 2.774425e+02, 3.684336e-06, 8.995881e+03, 5.403694e-05, 1.207976e+03
-2.976991e+00, 2.639448e-01, 6.400000e+02, 6.410123e-04, 1.399952e+02, 2.057050e-03, 1.365721e+02, 2.734385e-05, 2.775749e+02, 3.628397e-06, 9.073931e+03, 5.264611e-05, 1.206808e+03
-2.976991e+00, 3.249094e-01, 6.400000e+02, 6.294211e-04, 1.399590e+02, 2.020306e-03, 1.365352e+02, 2.684924e-05, 2.777049e+02, 3.571811e-06, 9.140138e+03, 5.133617e-05, 1.205801e+03
-2.976991e+00, 3.889222e-01, 6.400000e+02, 6.178042e-04, 1.399232e+02, 1.983459e-03, 1.364985e+02, 2.635371e-05, 2.778322e+02, 3.514640e-06, 9.194474e+03, 5.010213e-05, 1.204941e+03
-2.976991e+00, 4.561357e-01, 6.400000e+02, 6.061728e-04, 1.398878e+02, 1.946546e-03, 1.364621e+02, 2.585772e-05, 2.779567e+02, 3.456952e-06, 9.236971e+03, 4.893928e-05, 1.204216e+03
-2.976991e+00, 5.267098e-01, 6.400000e+02, 5.945380e-04, 1.398527e+02, 1.909601e-03, 1.364261e+02, 2.536176e-05, 2.780781e+02, 3.398814e-06, 9.267749e+03, 4.784303e-05, 1.203614e+03
-2.976991e+00, 6.008127e-01, 6.400000e+02, 5.829109e-04, 1.398180e+02, 1.872660e-03, 1.363905e+02, 2.486628e-05, 2.781961e+02, 3.340299e-06, 9.286944e+03, 4.680928e-05, 1.203124e+03
-2.976991e+00, 6.786206e-01, 6.400000e+02, 5.713021e-04, 1.397838e+02, 1.835758e-03, 1.363553e+02, 2.437175e-05, 2.783105e+02, 3.281476e-06, 9.294796e+03, 4.583388e-05, 1.202736e+03
-2.976991e+00, 7.603190e-01, 6.400000e+02, 5.597225e-04, 1.397500e+02, 1.798928e-03, 1.363205e+02, 2.387862e-05, 2.784212e+02, 3.222419e-06, 9.291598e+03, 4.491294e-05, 1.202438e+03
-2.976991e+00, 8.461023e-01, 6.400000e+02, 5.481825e-04, 1.397168e+02, 1.762204e-03, 1.362862e+02, 2.338732e-05, 2.785279e+02, 3.163200e-06, 9.277685e+03, 4.404280e-05, 1.202222e+03
-2.976991e+00, 9.361748e-01, 6.400000e+02, 5.366921e-04, 1.396841e+02, 1.725620e-03, 1.362524e+02, 2.289829e-05, 2.786304e+02, 3.103893e-06, 9.253445e+03, 4.321994e-05, 1.202079e+03
-2.976991e+00, 1.030751e+00, 6.400000e+02, 5.252613e-04, 1.396520e+02, 1.689206e-03, 1.362192e+02, 2.241193e-05, 2.787285e+02, 3.044568e-06, 9.219307e+03, 4.244104e-05, 1.202000e+03
-2.976991e+00, 1.130056e+00, 6.400000e+02, 5.138996e-04, 1.396205e+02, 1.652994e-03, 1.361865e+02, 2.192865e-05, 2.788220e+02, 2.985298e-06, 9.175729e+03, 4.170297e-05, 1.201977e+03
-2.976991e+00, 1.234326e+00, 6.400000e+02, 5.026162e-04, 1.395896e+02, 1.617014e-03, 1.361544e+02, 2.144883e-05, 2.789108e+02, 2.926150e-06, 9.123206e+03, 4.100273e-05, 1.202003e+03
-2.976991e+00, 1.343810e+00, 6.400000e+02, 4.914199e-04, 1.395593e+02, 1.581294e-03, 1.361229e+02, 2.097283e-05, 2.789946e+02, 2.867193e-06, 9.062262e+03, 4.033747e-05, 1.202068e+03
-2.976991e+00, 1.458767e+00, 6.400000e+02, 4.803190e-04, 1.395297e+02, 1.545861e-03, 1.360920e+02, 2.050102e-05, 2.790733e+02, 2.808491e-06, 8.993424e+03, 3.970453e-05, 1.202167e+03
-2.976991e+00, 1.579473e+00, 6.400000e+02, 4.693216e-04, 1.395007e+02, 1.510743e-03, 1.360618e+02, 2.003372e-05, 2.791467e+02, 2.750108e-06, 8.917247e+03, 3.910135e-05, 1.202291e+03
-2.976991e+00, 1.706214e+00, 6.400000e+02, 4.584351e-04, 1.394724e+02, 1.475963e-03, 1.360322e+02, 1.957125e-05, 2.792147e+02, 2.692103e-06, 8.834283e+03, 3.852555e-05, 1.202434e+03
-2.976991e+00, 1.839292e+00, 6.400000e+02, 4.476668e-04, 1.394448e+02, 1.441545e-03, 1.360033e+02, 1.911389e-05, 2.792771e+02, 2.634533e-06, 8.745094e+03, 3.797484e-05, 1.202589e+03
-2.976991e+00, 1.979024e+00, 6.400000e+02, 4.370232e-04, 1.394179e+02, 1.407510e-03, 1.359750e+02, 1.866193e-05, 2.793338e+02, 2.577452e-06, 8.650235e+03, 3.744710e-05, 1.202749e+03
-2.976991e+00, 2.125743e+00, 6.400000e+02, 4.265106e-04, 1.393916e+02, 1.373881e-03, 1.359474e+02, 1.821563e-05, 2.793847e+02, 2.520910e-06, 8.550260e+03, 3.694029e-05, 1.202908e+03
-2.976991e+00, 2.279797e+00, 6.400000e+02, 4.161346e-04, 1.393661e+02, 1.340675e-03, 1.359205e+02, 1.777521e-05, 2.794296e+02, 2.464955e-06, 8.445708e+03, 3.645253e-05, 1.203058e+03
-2.976991e+00, 2.441554e+00, 6.400000e+02, 4.059007e-04, 1.393412e+02, 1.307910e-03, 1.358942e+02, 1.734091e-05, 2.794684e+02, 2.409630e-06, 8.337105e+03, 3.598204e-05, 1.203193e+03
-2.976991e+00, 2.611400e+00, 6.400000e+02, 3.958136e-04, 1.393170e+02, 1.275603e-03, 1.358687e+02, 1.691290e-05, 2.795009e+02, 2.354976e-06, 8.224962e+03, 3.552716e-05, 1.203307e+03
-2.976991e+00, 2.789737e+00, 6.400000e+02, 3.858777e-04, 1.392935e+02, 1.243767e-03, 1.358438e+02, 1.649139e-05, 2.795272e+02, 2.301029e-06, 8.109772e+03, 3.508631e-05, 1.203392e+03
-2.976991e+00, 2.976991e+00, 6.400000e+02, 3.760970e-04, 1.392707e+02, 1.212418e-03, 1.358195e+02, 1.607652e-05, 2.795469e+02, 2.247824e-06, 7.992009e+03, 3.465805e-05, 1.203443e+03
-2.976991e+00, 3.173608e+00, 6.400000e+02, 3.664749e-04, 1.392486e+02, 1.181566e-03, 1.357960e+02, 1.566844e-05, 2.795601e+02, 2.195389e-06, 7.872112e+03, 3.424103e-05, 1.203452e+03
-2.976991e+00, 3.380056e+00, 6.400000e+02, 3.570145e-04, 1.392272e+02, 1.151222e-03, 1.357730e+02, 1.526727e-05, 2.795667e+02, 2.143753e-06, 7.750516e+03, 3.383398e-05, 1.203412e+03
-2.976991e+00, 3.596826e+00, 6.400000e+02, 3.477186e-04, 1.392064e+02, 1.121396e-03, 1.357508e+02, 1.487312e-05, 2.795664e+02, 2.092939e-06, 7.627610e+03, 3.343577e-05, 1.203317e+03
-2.976991e+00, 3.824435e+00, 6.400000e+02, 3.385893e-04, 1.391862e+02, 1.092095e-03, 1.357291e+02, 1.448609e-05, 2.795593e+02, 2.042967e-06, 7.503773e+03, 3.304531e-05, 1.203160e+03
-2.976991e+00, 4.063424e+00, 6.400000e+02, 3.296286e-04, 1.391667e+02, 1.063326e-03, 1.357081e+02, 1.410625e-05, 2.795452e+02, 1.993856e-06, 7.379345e+03, 3.266167e-05, 1.202934e+03
-2.976991e+00, 4.314362e+00, 6.400000e+02, 3.208380e-04, 1.391478e+02, 1.035094e-03, 1.356877e+02, 1.373365e-05, 2.795241e+02, 1.945621e-06, 7.254643e+03, 3.228395e-05, 1.202631e+03
