h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
2.057074e+00, -1.671094e+00, 6.400000e+02, 5.111875e-04, 1.392579e+02, 1.648452e-03, 1.357428e+02, 2.174460e-05, 2.796888e+02, 3.014741e-06, 1.281754e+04, 2.996360e-05, 1.164009e+03
2.057074e+00, -1.303493e+00, 6.400000e+02, 5.560136e-04, 1.393341e+02, 1.792020e-03, 1.358413e+02, 2.362957e-05, 2.794958e+02, 3.077894e-06, 5.726148e+03, 6.814004e-05, 1.316732e+03
2.057074e+00, -9.533976e-01, 6.400000e+02, 6.094509e-04, 1.394304e+02, 1.963091e-03, 1.359372e+02, 2.588349e-05, 2.791428e+02, 3.382959e-06, 7.906451e+03, 5.671302e-05, 1.240474e+03
2.057074e+00, -6.199730e-01, 6.400000e+02, 6.744295e-04, 1.395542e+02, 2.170759e-03, 1.360591e+02, 2.862514e-05, 2.786414e+02, 3.788876e-06, 1.151024e+04, 4.413265e-05, 1.182686e+03
2.057074e+00, -3.024259e-01, 6.400000e+02, 7.555220e-04, 1.397172e+02, 2.429173e-03, 1.362410e+02, 3.203700e-05, 2.780027e+02, 4.043560e-06, 6.815807e+03, 8.021669e-05, 1.271393e+03
2.057074e+00, 0.000000e+00, 6.400000e+02, 8.607635e-04, 1.399440e+02, 2.763733e-03, 1.364655e+02, 3.647749e-05, 2.769801e+02, 4.693027e-06, 1.218811e+04, 5.342333e-05, 1.169019e+03
2.057074e+00, 3.024259e-01, 6.400000e+02, 1.012719e-03, 1.402924e+02, 3.244541e-03, 1.368291e+02, 4.287247e-05, 2.754411e+02, 5.369042e-06, 1.170918e+04, 6.558830e-05, 1.161595e+03
2.057074e+00, 6.199730e-01, 6.400000e+02, 1.271447e-03, 1.409098e+02, 4.057771e-03, 1.374751e+02, 5.369696e-05, 2.727352e+02, 6.409342e-06, 9.813036e+03, 9.812933e-05, 1.154790e+03
2.057074e+00, 9.533976e-01, 6.400000e+02, 1.798287e-03, 1.415789e+02, 5.715022e-03, 1.382053e+02, 7.431362e-05, 2.702989e+02, 8.870268e-06, 1.878641e+04, 7.291894e-05, 1.027984e+03
2.057074e+00, 1.303493e+00, 6.400000e+02, 1.913919e-03, 1.325787e+02, 6.441182e-03, 1.290626e+02, 7.046197e-05, 3.119835e+02, 7.168872e-06, 1.409252e+04, 1.036407e-04, 1.311143e+03
2.057074e+00, 1.671094e+00, 6.400000e+02, 1.272133e-03, 1.348336e+02, 4.217642e-03, 1.313831e+02, 5.022461e-05, 2.961339e+02, 5.664891e-06, 2.153480e+04, 4.435562e-05, 1.229112e+03
2.057074e+00, 2.057074e+00, 6.400000e+02, 9.709836e-04, 1.360834e+02, 3.193403e-03, 1.326430e+02, 3.923194e-05, 2.911063e+02, 4.605769e-06, 1.614801e+04, 4.551667e-05, 1.228963e+03
2.057074e+00, 2.462354e+00, 6.400000e+02, 7.955030e-04, 1.367506e+02, 2.605241e-03, 1.333059e+02, 3.255053e-05, 2.886434e+02, 3.876308e-06, 1.083788e+04, 5.517966e-05, 1.260244e+03
2.057074e+00, 2.887898e+00, 6.400000e+02, 6.783491e-04, 1.371623e+02, 2.215773e-03, 1.337187e+02, 2.798643e-05, 2.871561e+02, 3.459149e-06, 1.121691e+04, 4.548530e-05, 1.241440e+03
2.057074e+00, 3.334718e+00, 6.400000e+02, 5.934229e-04, 1.374411e+02, 1.934905e-03, 1.340047e+02, 2.462691e-05, 2.861604e+02, 3.225762e-06, 1.547522e+04, 2.879867e-05, 1.192755e+03
2.057074e+00, 3.803880e+00, 6.400000e+02, 5.285016e-04, 1.376423e+02, 1.721134e-03, 1.341908e+02, 2.203299e-05, 2.853370e+02, 2.814217e-06, 8.735162e+03, 4.478540e-05, 1.256000e+03
2.057074e+00, 4.296500e+00, 6.400000e+02, 4.767278e-04, 1.377941e+02, 1.550955e-03, 1.343574e+02, 1.994551e-05, 2.847735e+02, 2.756200e-06, 1.668559e+04, 2.128719e-05, 1.164504e+03
2.057074e+00, 4.813751e+00, 6.400000e+02, 4.343914e-04, 1.379129e+02, 1.412229e-03, 1.344637e+02, 1.823007e-05, 2.841951e+02, 2.459659e-06, 1.145803e+04, 2.845914e-05, 1.192072e+03
2.057074e+00, 5.356864e+00, 6.400000e+02, 3.989031e-04, 1.380081e+02, 1.296122e-03, 1.345495e+02, 1.678481e-05, 2.836912e+02, 2.245206e-06, 8.242369e+03, 3.567779e-05, 1.230880e+03
2.057074e+00, 5.927133e+00, 6.400000e+02, 3.686203e-04, 1.380859e+02, 1.197172e-03, 1.346199e+02, 1.554636e-05, 2.832359e+02, 2.076892e-06, 6.189782e+03, 4.236494e-05, 1.282209e+03
2.057074e+00, 6.525916e+00, 6.400000e+02, 3.423365e-04, 1.381506e+02, 1.111271e-03, 1.347055e+02, 1.446567e-05, 2.829213e+02, 2.109603e-06, 1.583912e+04, 1.606901e-05, 1.128005e+03
2.057074e+00, 7.154638e+00, 6.400000e+02, 3.193716e-04, 1.382052e+02, 1.036399e-03, 1.347516e+02, 1.352065e-05, 2.825048e+02, 1.944471e-06, 1.281501e+04, 1.868029e-05, 1.137039e+03
2.057074e+00, 7.814795e+00, 6.400000e+02, 2.990399e-04, 1.382518e+02, 9.701607e-04, 1.347911e+02, 1.268178e-05, 2.821082e+02, 1.810946e-06, 1.059337e+04, 2.113842e-05, 1.147902e+03
2.057074e+00, 8.507961e+00, 6.400000e+02, 2.808838e-04, 1.382918e+02, 9.110480e-04, 1.348249e+02, 1.193096e-05, 2.817242e+02, 1.698391e-06, 8.893888e+03, 2.347482e-05, 1.160972e+03
2.057074e+00, 9.235785e+00, 6.400000e+02, 2.645493e-04, 1.383265e+02, 8.578960e-04, 1.348541e+02, 1.125410e-05, 2.813483e+02, 1.601279e-06, 7.579153e+03, 2.562952e-05, 1.176095e+03
2.057074e+00, 1.000000e+01, 6.400000e+02, 2.497581e-04, 1.383568e+02, 8.097900e-04, 1.348794e+02, 1.064010e-05, 2.809770e+02, 1.515978e-06, 6.548996e+03, 2.755898e-05, 1.193099e+03
2.462354e+00, -1.000000e+01, 6.400000e+02, 2.128257e-04, 1.388843e+02, 6.877351e-04, 1.354228e+02, 9.154857e-06, 2.784831e+02, 1.441580e-06, 1.348565e+04, 1.176305e-05, 1.052831e+03
2.462354e+00, -9.235785e+00, 6.400000e+02, 2.226769e-04, 1.388977e+02, 7.197270e-04, 1.353548e+02, 9.572601e-06, 2.785705e+02, 1.409267e-06, 6.460108e+03, 2.494684e-05, 1.160812e+03
2.462354e+00, -8.507961e+00, 6.400000e+02, 2.330654e-04, 1.389131e+02, 7.532304e-04, 1.353715e+02, 1.001230e-05, 2.787641e+02, 1.469306e-06, 6.848961e+03, 2.478431e-05, 1.158766e+03
2.462354e+00, -7.814795e+00, 6.400000e+02, 2.441779e-04, 1.389297e+02, 7.890620e-04, 1.353890e+02, 1.048264e-05, 2.789426e+02, 1.535290e-06, 7.396774e+03, 2.422469e-05, 1.153638e+03
2.462354e+00, -7.154638e+00, 6.400000e+02, 2.560955e-04, 1.389478e+02, 8.274807e-04, 1.354078e+02, 1.098705e-05, 2.791051e+02, 1.606937e-06, 8.024873e+03, 2.357595e-05, 1.148493e+03
2.462354e+00, -6.525916e+00, 6.400000e+02, 2.689134e-04, 1.389676e+02, 8.687907e-04, 1.354282e+02, 1.152955e-05, 2.792507e+02, 1.685162e-06, 8.749634e+03, 2.283503e-05, 1.143368e+03
2.462354e+00, -5.927133e+00, 6.400000e+02, 2.827434e-04, 1.389893e+02, 9.133498e-04, 1.354503e+02, 1.211489e-05, 2.793782e+02, 1.771108e-06, 9.590754e+03, 2.200162e-05, 1.138312e+03
2.462354e+00, -5.356864e+00, 6.400000e+02, 2.977182e-04, 1.390133e+02, 9.615816e-04, 1.354745e+02, 1.274870e-05, 2.794863e+02, 1.866239e-06, 1.057259e+04, 2.107716e-05, 1.133372e+03
2.462354e+00, -4.813751e+00, 6.400000e+02, 3.139962e-04, 1.390400e+02, 1.013992e-03, 1.355011e+02, 1.343771e-05, 2.795729e+02, 1.972458e-06, 1.172518e+04, 2.006529e-05, 1.128594e+03
2.462354e+00, -4.296500e+00, 6.400000e+02, 3.317687e-04, 1.390699e+02, 1.071191e-03, 1.355306e+02, 1.419004e-05, 2.796359e+02, 2.092292e-06, 1.308545e+04, 1.897216e-05, 1.124018e+03
2.462354e+00, -3.803880e+00, 6.400000e+02, 3.512040e-04, 1.391030e+02, 1.133602e-03, 1.355901e+02, 1.500940e-05, 2.797141e+02, 2.056328e-06, 4.560430e+03, 5.157184e-05, 1.349446e+03
2.462354e+00, -3.334718e+00, 6.400000e+02, 3.727112e-04, 1.391412e+02, 1.202738e-03, 1.356289e+02, 1.591953e-05, 2.797214e+02, 2.176173e-06, 5.247633e+03, 4.913206e-05, 1.307083e+03
2.462354e+00, -2.887898e+00, 6.400000e+02, 3.965922e-04, 1.391850e+02, 1.279456e-03, 1.356731e+02, 1.693027e-05, 2.796938e+02, 2.311461e-06, 6.109745e+03, 4.617892e-05, 1.269672e+03
2.462354e+00, -2.462354e+00, 6.400000e+02, 4.233036e-04, 1.392357e+02, 1.365206e-03, 1.357240e+02, 1.806109e-05, 2.796246e+02, 2.466722e-06, 7.235617e+03, 4.261468e-05, 1.235909e+03
2.462354e+00, -2.057074e+00, 6.400000e+02, 4.534352e-04, 1.392950e+02, 1.461853e-03, 1.357830e+02, 1.933711e-05, 2.795055e+02, 2.648256e-06, 8.730148e+03, 3.852304e-05, 1.205865e+03
2.462354e+00, -1.671094e+00, 6.400000e+02, 4.877634e-04, 1.393654e+02, 1.571852e-03, 1.358525e+02, 2.079151e-05, 2.793250e+02, 2.865755e-06, 1.074591e+04, 3.403415e-05, 1.179521e+03
2.462354e+00, -1.303493e+00, 6.400000e+02, 5.273344e-04, 1.394502e+02, 1.698500e-03, 1.359354e+02, 2.246908e-05, 2.790672e+02, 3.134987e-06, 1.350189e+04, 2.932149e-05, 1.156753e+03
2.462354e+00, -9.533976e-01, 6.400000e+02, 5.734870e-04, 1.395529e+02, 1.845834e-03, 1.360611e+02, 2.441934e-05, 2.787734e+02, 3.192291e-06, 6.090109e+03, 6.687201e-05, 1.295339e+03
2.462354e+00, -6.199730e-01, 6.400000e+02, 6.284772e-04, 1.396825e+02, 2.021224e-03, 1.361901e+02, 2.675250e-05, 2.782899e+02, 3.515616e-06, 8.430022e+03, 5.521731e-05, 1.224060e+03
2.462354e+00, -3.024259e-01, 6.400000e+02, 6.952869e-04, 1.398490e+02, 2.233827e-03, 1.363543e+02, 2.959080e-05, 2.776228e+02, 3.949060e-06, 1.226191e+04, 4.275347e-05, 1.169796e+03
2.462354e+00, 0.000000e+00, 6.400000e+02, 7.785485e-04, 1.400680e+02, 2.497803e-03, 1.365927e+02, 3.312076e-05, 2.767769e+02, 4.207629e-06, 7.314696e+03, 7.783723e-05, 1.247217e+03
2.462354e+00, 3.024259e-01, 6.400000e+02, 8.927949e-04, 1.403909e+02, 2.858744e-03, 1.369108e+02, 3.798853e-05, 2.753713e+02, 4.974784e-06, 1.410864e+04, 4.784028e-05, 1.144107e+03
2.462354e+00, 6.199730e-01, 6.400000e+02, 1.071427e-03, 1.409311e+02, 3.419307e-03, 1.374638e+02, 4.559454e-05, 2.730580e+02, 5.893950e-06, 1.585514e+04, 5.107726e-05, 1.116558e+03
2.462354e+00, 9.533976e-01, 6.400000e+02, 1.394574e-03, 1.419277e+02, 4.423427e-03, 1.384877e+02, 5.923985e-05, 2.688628e+02, 7.451799e-06, 1.801831e+04, 5.850831e-05, 1.065996e+03
2.462354e+00, 1.303493e+00, 6.400000e+02, 2.032481e-03, 1.404749e+02, 6.501150e-03, 1.372074e+02, 7.916891e-05, 2.789284e+02, 9.995864e-06, 2.448038e+04, 6.176797e-05, 9.994818e+02
2.462354e+00, 1.671094e+00, 6.400000e+02, 1.585747e-03, 1.328226e+02, 5.327114e-03, 1.293452e+02, 6.009662e-05, 3.071871e+02, 7.047955e-06, 3.808389e+04, 2.894413e-05, 1.251667e+03
2.462354e+00, 2.057074e+00, 6.400000e+02, 1.118990e-03, 1.350226e+02, 3.705170e-03, 1.315861e+02, 4.452714e-05, 2.949805e+02, 5.720427e-06, 3.460011e+04, 2.228510e-05, 1.198739e+03
2.462354e+00, 2.462354e+00, 6.400000e+02, 8.809986e-04, 1.360996e+02, 2.897120e-03, 1.326610e+02, 3.569727e-05, 2.910630e+02, 4.389506e-06, 2.061364e+04, 3.183470e-05, 1.209340e+03
2.462354e+00, 2.887898e+00, 6.400000e+02, 7.339236e-04, 1.367145e+02, 2.404038e-03, 1.332776e+02, 3.007398e-05, 2.888058e+02, 3.803566e-06, 1.806627e+04, 3.041074e-05, 1.203339e+03
2.462354e+00, 3.334718e+00, 6.400000e+02, 6.323139e-04, 1.371094e+02, 2.065967e-03, 1.336808e+02, 2.610836e-05, 2.873870e+02, 3.526424e-06, 2.179444e+04, 2.122482e-05, 1.176150e+03
2.462354e+00, 3.803880e+00, 6.400000e+02, 5.571432e-04, 1.373839e+02, 1.817331e-03, 1.339369e+02, 2.313455e-05, 2.862922e+02, 2.971207e-06, 1.173360e+04, 3.571297e-05, 1.220636e+03
2.462354e+00, 4.296500e+00, 6.400000e+02, 4.985791e-04, 1.375858e+02, 1.624133e-03, 1.341552e+02, 2.079242e-05, 2.855615e+02, 2.934734e-06, 2.070062e+04, 1.759674e-05, 1.156150e+03
2.462354e+00, 4.813751e+00, 6.400000e+02, 4.515393e-04, 1.377402e+02, 1.469546e-03, 1.342953e+02, 1.889856e-05, 2.848526e+02, 2.569788e-06, 1.390908e+04, 2.437225e-05, 1.177525e+03
2.462354e+00, 5.356864e+00, 6.400000e+02, 4.126488e-04, 1.378622e+02, 1.341997e-03, 1.344067e+02, 1.732321e-05, 2.842537e+02, 2.321166e-06, 9.750289e+03, 3.157765e-05, 1.209877e+03
2.462354e+00, 5.927133e+00, 6.400000e+02, 3.798279e-04, 1.379607e+02, 1.234529e-03, 1.344970e+02, 1.598710e-05, 2.837264e+02, 2.133207e-06, 7.141595e+03, 3.860867e-05, 1.254575e+03
2.462354e+00, 6.525916e+00, 6.400000e+02, 3.515965e-04, 1.380418e+02, 1.142092e-03, 1.346004e+02, 1.483103e-05, 2.833632e+02, 2.183826e-06, 1.775149e+04, 1.459660e-05, 1.124459e+03
2.462354e+00, 7.154638e+00, 6.400000e+02, 3.271179e-04, 1.381096e+02, 1.062161e-03, 1.346590e+02, 1.382715e-05, 2.828990e+02, 1.999043e-06, 1.422772e+04, 1.718767e-05, 1.131964e+03
2.462354e+00, 7.814795e+00, 6.400000e+02, 3.055836e-04, 1.381671e+02, 9.919068e-04, 1.347088e+02, 1.294133e-05, 2.824636e+02, 1.852913e-06, 1.164809e+04, 1.967386e-05, 1.141448e+03
2.462354e+00, 8.507961e+00, 6.400000e+02, 2.864580e-04, 1.382162e+02, 9.295605e-04, 1.347514e+02, 1.215253e-05, 2.820475e+02, 1.731669e-06, 9.688769e+03, 2.207435e-05, 1.153249e+03
2.462354e+00, 9.235785e+00, 6.400000e+02, 2.693321e-04, 1.382587e+02, 8.737711e-04, 1.347880e+02, 1.144458e-05, 2.816444e+02, 1.628309e-06, 8.185385e+03, 2.432107e-05, 1.167219e+03
2.462354e+00, 1.000000e+01, 6.400000e+02, 2.538877e-04, 1.382955e+02, 8.234904e-04, 1.348196e+02, 1.080485e-05, 2.812500e+02, 1.538351e-06, 7.017261e+03, 2.636221e-05, 1.183190e+03
2.887898e+00, -1.000000e+01, 6.400000e+02, 2.100545e-04, 1.389221e+02, 6.786750e-04, 1.354388e+02, 9.041783e-06, 2.782459e+02, 1.337493e-06, 5.867263e+03, 2.559439e-05, 1.168364e+03
2.887898e+00, -9.235785e+00, 6.400000e+02, 2.195428e-04, 1.389384e+02, 7.094167e-04, 1.353957e+02, 9.445040e-06, 2.783705e+02, 1.392053e-06, 6.175148e+03, 2.558318e-05, 1.166609e+03
2.887898e+00, -8.507961e+00, 6.400000e+02, 2.295538e-04, 1.389563e+02, 7.416813e-04, 1.354149e+02, 9.869371e-06, 2.785556e+02, 1.450060e-06, 6.545961e+03, 2.540902e-05, 1.163922e+03
2.887898e+00, -7.814795e+00, 6.400000e+02, 2.402339e-04, 1.389757e+02, 7.760939e-04, 1.354353e+02, 1.032210e-05, 2.787251e+02, 1.513307e-06, 7.042148e+03, 2.491297e-05, 1.158717e+03
2.887898e+00, -7.154638e+00, 6.400000e+02, 2.516543e-04, 1.389968e+02, 8.128815e-04, 1.354572e+02, 1.080625e-05, 2.788782e+02, 1.581696e-06, 7.607827e+03, 2.433058e-05, 1.153457e+03
2.887898e+00, -6.525916e+00, 6.400000e+02, 2.638978e-04, 1.390198e+02, 8.523085e-04, 1.354808e+02, 1.132535e-05, 2.790139e+02, 1.656003e-06, 8.256546e+03, 2.365838e-05, 1.148180e+03
2.887898e+00, -5.927133e+00, 6.400000e+02, 2.770612e-04, 1.390449e+02, 8.946832e-04, 1.355065e+02, 1.188352e-05, 2.791311e+02, 1.737186e-06, 9.004562e+03, 2.289511e-05, 1.142930e+03
2.887898e+00, -5.356864e+00, 6.400000e+02, 2.912581e-04, 1.390726e+02, 9.403671e-04, 1.355345e+02, 1.248561e-05, 2.792283e+02, 1.826453e-06, 9.871835e+03, 2.204104e-05, 1.137754e+03
2.887898e+00, -4.813751e+00, 6.400000e+02, 3.066228e-04, 1.391032e+02, 9.897882e-04, 1.355652e+02, 1.313735e-05, 2.793037e+02, 1.925346e-06, 1.088289e+04, 2.109832e-05, 1.132695e+03
2.887898e+00, -4.296500e+00, 6.400000e+02, 3.233159e-04, 1.391374e+02, 1.043457e-03, 1.355992e+02, 1.384562e-05, 2.793550e+02, 2.035876e-06, 1.206780e+04, 2.007123e-05, 1.127791e+03
2.887898e+00, -3.803880e+00, 6.400000e+02, 3.415310e-04, 1.391756e+02, 1.101987e-03, 1.356370e+02, 1.461870e-05, 2.793796e+02, 2.160715e-06, 1.346318e+04, 1.896657e-05, 1.123079e+03
2.887898e+00, -3.334718e+00, 6.400000e+02, 3.614353e-04, 1.392181e+02, 1.165792e-03, 1.357062e+02, 1.546000e-05, 2.794182e+02, 2.119155e-06, 4.717581e+03, 5.174902e-05, 1.338108e+03
2.887898e+00, -2.887898e+00, 6.400000e+02, 3.834461e-04, 1.392670e+02, 1.236413e-03, 1.357557e+02, 1.639433e-05, 2.793792e+02, 2.243409e-06, 5.434031e+03, 4.916692e-05, 1.297027e+03
2.887898e+00, -2.462354e+00, 6.400000e+02, 4.078647e-04, 1.393230e+02, 1.314696e-03, 1.358121e+02, 1.743134e-05, 2.792997e+02, 2.383784e-06, 6.330430e+03, 4.610119e-05, 1.260795e+03
2.887898e+00, -2.057074e+00, 6.400000e+02, 4.351496e-04, 1.393879e+02, 1.402086e-03, 1.358770e+02, 1.859076e-05, 2.791721e+02, 2.545063e-06, 7.497730e+03, 4.245549e-05, 1.228098e+03
2.887898e+00, -1.671094e+00, 6.400000e+02, 4.658909e-04, 1.394638e+02, 1.500440e-03, 1.359525e+02, 1.989803e-05, 2.789862e+02, 2.733872e-06, 9.041140e+03, 3.832063e-05, 1.198970e+03
2.887898e+00, -1.303493e+00, 6.400000e+02, 5.008630e-04, 1.395536e+02, 1.612188e-03, 1.360413e+02, 2.138662e-05, 2.787284e+02, 2.960404e-06, 1.111167e+04, 3.383012e-05, 1.173353e+03
2.887898e+00, -9.533976e-01, 6.400000e+02, 5.411057e-04, 1.396616e+02, 1.740581e-03, 1.361473e+02, 2.310159e-05, 2.783799e+02, 3.241195e-06, 1.392198e+04, 2.915601e-05, 1.151084e+03
2.887898e+00, -6.199730e-01, 6.400000e+02, 5.879359e-04, 1.397923e+02, 1.889543e-03, 1.363014e+02, 2.509145e-05, 2.779841e+02, 3.293146e-06, 6.306694e+03, 6.663636e-05, 1.281507e+03
2.887898e+00, -3.024259e-01, 6.400000e+02, 6.435828e-04, 1.399566e+02, 2.066309e-03, 1.364648e+02, 2.746817e-05, 2.773702e+02, 3.628419e-06, 8.696489e+03, 5.498263e-05, 1.213446e+03
2.887898e+00, 0.000000e+00, 6.400000e+02, 7.109452e-04, 1.401668e+02, 2.279672e-03, 1.366725e+02, 3.035189e-05, 2.765408e+02, 4.077529e-06, 1.255364e+04, 4.270946e-05, 1.161138e+03
2.887898e+00, 3.024259e-01, 6.400000e+02, 7.993327e-04, 1.404587e+02, 2.558353e-03, 1.369827e+02, 3.413284e-05, 2.754242e+02, 4.376720e-06, 8.037512e+03, 7.356695e-05, 1.219499e+03
2.887898e+00, 6.199730e-01, 6.400000e+02, 9.292499e-04, 1.409197e+02, 2.965685e-03, 1.374570e+02, 3.971158e-05, 2.735725e+02, 4.967871e-06, 7.072694e+03, 9.605714e-05, 1.231863e+03
2.887898e+00, 9.533976e-01, 6.400000e+02, 1.141484e-03, 1.417326e+02, 3.624999e-03, 1.382799e+02, 4.885793e-05, 2.702158e+02, 6.060004e-06, 9.923501e+03, 8.706977e-05, 1.145414e+03
2.887898e+00, 1.303493e+00, 6.400000e+02, 1.549889e-03, 1.432035e+02, 4.878121e-03, 1.397900e+02, 6.604479e-05, 2.644519e+02, 7.854259e-06, 1.109159e+04, 1.073263e-04, 1.065000e+03
2.887898e+00, 1.671094e+00, 6.400000e+02, 2.056871e-03, 1.339464e+02, 6.856769e-03, 1.306275e+02, 7.244182e-05, 3.147638e+02, 7.840349e-06, 4.320278e+03, 3.089325e-04, 1.480094e+03
2.887898e+00, 2.057074e+00, 6.400000e+02, 1.350822e-03, 1.332937e+02, 4.523903e-03, 1.298138e+02, 5.209324e-05, 3.038366e+02, 6.251435e-06, 3.773011e+04, 2.471612e-05, 1.251124e+03
2.887898e+00, 2.462354e+00, 6.400000e+02, 1.000428e-03, 1.351554e+02, 3.310119e-03, 1.316890e+02, 3.997187e-05, 2.946096e+02, 4.514121e-06, 1.459005e+04, 5.202151e-05, 1.262106e+03
2.887898e+00, 2.887898e+00, 6.400000e+02, 8.064590e-04, 1.361112e+02, 2.651973e-03, 1.326542e+02, 3.274847e-05, 2.910136e+02, 3.841176e-06, 1.153931e+04, 5.266239e-05, 1.268068e+03
2.887898e+00, 3.334718e+00, 6.400000e+02, 6.809535e-04, 1.366841e+02, 2.231069e-03, 1.332329e+02, 2.793803e-05, 2.888772e+02, 3.422284e-06, 1.201090e+04, 4.272644e-05, 1.244113e+03
2.887898e+00, 3.803880e+00, 6.400000e+02, 5.917800e-04, 1.370641e+02, 1.934169e-03, 1.336226e+02, 2.445406e-05, 2.874784e+02, 3.189587e-06, 1.639624e+04, 2.705364e-05, 1.195633e+03
2.887898e+00, 4.296500e+00, 6.400000e+02, 5.245528e-04, 1.373342e+02, 1.711611e-03, 1.338786e+02, 2.179345e-05, 2.863918e+02, 2.768304e-06, 9.098273e+03, 4.280114e-05, 1.255525e+03
2.887898e+00, 4.813751e+00, 6.400000e+02, 4.714865e-04, 1.375360e+02, 1.536407e-03, 1.340961e+02, 1.967136e-05, 2.856293e+02, 2.713134e-06, 1.727034e+04, 2.030187e-05, 1.165963e+03
2.887898e+00, 5.356864e+00, 6.400000e+02, 4.284297e-04, 1.376922e+02, 1.394789e-03, 1.342402e+02, 1.793812e-05, 2.849062e+02, 2.413645e-06, 1.174664e+04, 2.739132e-05, 1.192150e+03
2.887898e+00, 5.927133e+00, 6.400000e+02, 3.925591e-04, 1.378166e+02, 1.277051e-03, 1.343554e+02, 1.648552e-05, 2.842874e+02, 2.199368e-06, 8.378871e+03, 3.458367e-05, 1.230027e+03
2.887898e+00, 6.525916e+00, 6.400000e+02, 3.621022e-04, 1.379178e+02, 1.177251e-03, 1.344494e+02, 1.524607e-05, 2.837384e+02, 2.032275e-06, 6.249545e+03, 4.127462e-05, 1.280845e+03
2.887898e+00, 7.154638e+00, 6.400000e+02, 3.357767e-04, 1.380016e+02, 1.091000e-03, 1.345545e+02, 1.416860e-05, 2.833418e+02, 2.065058e-06, 1.601548e+04, 1.557896e-05, 1.127197e+03
2.887898e+00, 7.814795e+00, 6.400000e+02, 3.128535e-04, 1.380721e+02, 1.016099e-03, 1.346165e+02, 1.322885e-05, 2.828590e+02, 1.901343e-06, 1.290535e+04, 1.817066e-05, 1.135665e+03
2.887898e+00, 8.507961e+00, 6.400000e+02, 2.926182e-04, 1.381320e+02, 9.500434e-04, 1.346693e+02, 1.239676e-05, 2.824048e+02, 1.769479e-06, 1.062990e+04, 2.061696e-05, 1.146079e+03
2.887898e+00, 9.235785e+00, 6.400000e+02, 2.745934e-04, 1.381834e+02, 8.912536e-04, 1.347146e+02, 1.165363e-05, 2.819699e+02, 1.658645e-06, 8.897447e+03, 2.294347e-05, 1.158788e+03
2.887898e+00, 1.000000e+01, 6.400000e+02, 2.584124e-04, 1.382279e+02, 8.385160e-04, 1.347536e+02, 1.098497e-05, 2.815486e+02, 1.563221e-06, 7.562884e+03, 2.508895e-05, 1.173621e+03
3.334718e+00, -1.000000e+01, 6.400000e+02, 2.071963e-04, 1.389612e+02, 6.692522e-04, 1.354880e+02, 8.926213e-06, 2.780476e+02, 1.363008e-06, 9.340308e+03, 1.656631e-05, 1.084029e+03
3.334718e+00, -9.235785e+00, 6.400000e+02, 2.163687e-04, 1.389793e+02, 6.989815e-04, 1.354367e+02, 9.315671e-06, 2.781668e+02, 1.375022e-06, 5.926834e+03, 2.612269e-05, 1.171824e+03
3.334718e+00, -8.507961e+00, 6.400000e+02, 2.260063e-04, 1.389997e+02, 7.300215e-04, 1.354585e+02, 9.724766e-06, 2.783437e+02, 1.430690e-06, 6.249603e+03, 2.605138e-05, 1.169645e+03
3.334718e+00, -7.814795e+00, 6.400000e+02, 2.362606e-04, 1.390217e+02, 7.630385e-04, 1.354815e+02, 1.016012e-05, 2.785047e+02, 1.491274e-06, 6.697187e+03, 2.562183e-05, 1.164387e+03
3.334718e+00, -7.154638e+00, 6.400000e+02, 2.471936e-04, 1.390456e+02, 7.982295e-04, 1.355062e+02, 1.062436e-05, 2.786489e+02, 1.556517e-06, 7.204335e+03, 2.510975e-05, 1.159040e+03
3.334718e+00, -6.525916e+00, 6.400000e+02, 2.588772e-04, 1.390715e+02, 8.358229e-04, 1.355329e+02, 1.112058e-05, 2.787754e+02, 1.627073e-06, 7.782238e+03, 2.451098e-05, 1.153639e+03
3.334718e+00, -5.927133e+00, 6.400000e+02, 2.713943e-04, 1.390998e+02, 8.760825e-04, 1.355619e+02, 1.165233e-05, 2.788831e+02, 1.703742e-06, 8.444133e+03, 2.382347e-05, 1.148225e+03
3.334718e+00, -5.356864e+00, 6.400000e+02, 2.848417e-04, 1.391309e+02, 9.193155e-04, 1.355934e+02, 1.222376e-05, 2.789706e+02, 1.787514e-06, 9.206173e+03, 2.304644e-05, 1.142843e+03
3.334718e+00, -4.813751e+00, 6.400000e+02, 2.993327e-04, 1.391651e+02, 9.658812e-04, 1.356279e+02, 1.283974e-05, 2.790360e+02, 1.879636e-06, 1.008808e+04, 2.218068e-05, 1.137532e+03
3.334718e+00, -4.296500e+00, 6.400000e+02, 3.150013e-04, 1.392029e+02, 1.016204e-03, 1.356658e+02, 1.350604e-05, 2.790774e+02, 1.981700e-06, 1.111394e+04, 2.122880e-05, 1.132332e+03
3.334718e+00, -3.803880e+00, 6.400000e+02, 3.320069e-04, 1.392451e+02, 1.070788e-03, 1.357077e+02, 1.422953e-05, 2.790920e+02, 2.095776e-06, 1.231305e+04, 2.019559e-05, 1.127278e+03
3.334718e+00, -3.334718e+00, 6.400000e+02, 3.505412e-04, 1.392923e+02, 1.130240e-03, 1.357545e+02, 1.501848e-05, 2.790766e+02, 2.224612e-06, 1.372076e+04, 1.908823e-05, 1.122399e+03
