h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
-1.659587e-01, 1.659587e-01, 6.400000e+02, 1.876693e-03, 8.064005e+01, 6.338595e-03, 1.505815e+02, 1.261615e-04, 1.359138e+02, 1.646780e-05, 3.210538e+03, 3.829945e-04, 5.280479e+02
-1.659587e-01, 2.754229e-01, 6.400000e+02, 1.640363e-03, 8.076996e+01, 5.533221e-03, 1.507695e+02, 1.111810e-04, 1.357414e+02, 1.469069e-05, 2.368025e+03, 4.300368e-04, 5.692967e+02
-1.659587e-01, 4.570882e-01, 6.400000e+02, 1.370177e-03, 8.086684e+01, 4.617439e-03, 1.509044e+02, 9.364481e-05, 1.357173e+02, 1.271210e-05, 2.205256e+03, 3.779488e-04, 5.899032e+02
-1.659587e-01, 7.585776e-01, 6.400000e+02, 1.098062e-03, 8.093414e+01, 3.698175e-03, 1.509804e+02, 7.562729e-05, 1.358038e+02, 1.053761e-05, 1.609571e+03, 3.743270e-04, 6.665914e+02
-1.659587e-01, 1.258925e+00, 6.400000e+02, 8.507228e-04, 8.098042e+01, 2.863792e-03, 1.510494e+02, 5.897283e-05, 1.359878e+02, 8.612067e-06, 2.488126e+03, 2.120825e-04, 5.881177e+02
-1.659587e-01, 2.089296e+00, 6.400000e+02, 6.428985e-04, 8.101409e+01, 2.163654e-03, 1.510691e+02, 4.481885e-05, 1.361041e+02, 6.697083e-06, 1.648215e+03, 2.146444e-04, 6.720963e+02
-1.659587e-01, 3.467369e+00, 6.400000e+02, 4.772377e-04, 8.103811e+01, 1.605866e-03, 1.510782e+02, 3.343112e-05, 1.361409e+02, 5.123325e-06, 1.164687e+03, 1.886211e-04, 8.055899e+02
-1.659587e-01, 5.754399e+00, 6.400000e+02, 3.498351e-04, 8.105370e+01, 1.176920e-03, 1.511143e+02, 2.460866e-05, 1.360916e+02, 3.957299e-06, 2.390112e+03, 8.993528e-05, 5.877500e+02
-1.659587e-01, 9.549926e+00, 6.400000e+02, 2.543613e-04, 8.106188e+01, 8.557244e-04, 1.510987e+02, 1.796940e-05, 1.358106e+02, 2.950064e-06, 1.842073e+03, 7.968124e-05, 6.192169e+02
-1.659587e-01, 1.584893e+01, 6.400000e+02, 1.838980e-04, 8.106195e+01, 6.187223e-04, 1.510694e+02, 1.305134e-05, 1.353042e+02, 2.194922e-06, 1.495674e+03, 6.650716e-05, 6.451895e+02
-1.659587e-01, 2.630268e+01, 6.400000e+02, 1.324553e-04, 8.105304e+01, 4.457267e-04, 1.510215e+02, 9.451285e-06, 1.345104e+02, 1.635116e-06, 1.258777e+03, 5.357824e-05, 6.601228e+02
-1.659587e-01, 4.365158e+01, 6.400000e+02, 9.517157e-05, 8.103359e+01, 3.203639e-04, 1.509487e+02, 6.837076e-06, 1.333491e+02, 1.224025e-06, 1.081966e+03, 4.248746e-05, 6.593820e+02
-1.659587e-01, 7.244360e+01, 6.400000e+02, 6.828244e-05, 8.100117e+01, 2.299617e-04, 1.508425e+02, 4.949050e-06, 1.317173e+02, 9.242920e-07, 9.367478e+02, 3.368229e-05, 6.407300e+02
-1.659587e-01, 1.202264e+02, 6.400000e+02, 4.895460e-05, 8.095221e+01, 1.649857e-04, 1.506912e+02, 3.590517e-06, 1.294890e+02, 7.068391e-07, 8.073093e+02, 2.699386e-05, 6.047382e+02
-1.000000e-01, -1.202264e+02, 6.400000e+02, 4.902070e-05, 8.094819e+01, 1.652703e-04, 1.505845e+02, 3.595582e-06, 1.294430e+02, 7.131690e-07, 1.204266e+03, 2.246143e-05, 4.847202e+02
-1.000000e-01, -7.244360e+01, 6.400000e+02, 6.838720e-05, 8.099592e+01, 2.303579e-04, 1.507936e+02, 4.957086e-06, 1.316919e+02, 9.166250e-07, 3.887575e+02, 2.342420e-06, 1.682168e+04
-1.000000e-01, -4.365158e+01, 6.400000e+02, 9.540102e-05, 8.102476e+01, 3.212119e-04, 1.508909e+02, 6.854080e-06, 1.333247e+02, 1.212878e-06, 4.177314e+02, 2.682048e-06, 1.994787e+04
-1.000000e-01, -2.630268e+01, 6.400000e+02, 1.329657e-04, 8.103828e+01, 4.475838e-04, 1.509495e+02, 9.488211e-06, 1.344876e+02, 1.618664e-06, 4.402059e+02, 2.847797e-06, 2.429003e+04
-1.000000e-01, -1.584893e+01, 6.400000e+02, 1.850421e-04, 8.103741e+01, 6.228426e-04, 1.509748e+02, 1.313270e-05, 1.352838e+02, 2.170133e-06, 4.565266e+02, 2.631789e-06, 2.942006e+04
-1.000000e-01, -9.549926e+00, 6.400000e+02, 2.569285e-04, 8.102125e+01, 8.649096e-04, 1.509679e+02, 1.814965e-05, 1.357940e+02, 2.911527e-06, 4.676849e+02, 1.948241e-06, 1.828333e+04
-1.000000e-01, -5.754399e+00, 6.400000e+02, 3.555703e-04, 8.098689e+01, 1.197364e-03, 1.509245e+02, 2.500830e-05, 1.360802e+02, 3.894308e-06, 4.786329e+02, 5.629056e-06, 3.087196e+04
-1.000000e-01, -3.467369e+00, 6.400000e+02, 4.897821e-04, 8.092838e+01, 1.650312e-03, 1.508337e+02, 3.428946e-05, 1.361897e+02, 5.175568e-06, 5.366449e+02, 7.755984e-05, 4.291786e+03
-1.000000e-01, -2.089296e+00, 6.400000e+02, 6.700769e-04, 8.083585e+01, 2.259956e-03, 1.506906e+02, 4.665721e-05, 1.361886e+02, 6.799169e-06, 5.776574e+02, 1.541136e-04, 2.786566e+03
-1.000000e-01, -1.258925e+00, 6.400000e+02, 9.077954e-04, 8.069485e+01, 3.066344e-03, 1.504514e+02, 6.279061e-05, 1.361253e+02, 8.837588e-06, 1.005590e+03, 3.703638e-04, 9.066958e+02
-1.000000e-01, -7.585776e-01, 6.400000e+02, 1.211451e-03, 8.048308e+01, 4.101222e-03, 1.501018e+02, 8.305598e-05, 1.361359e+02, 1.124122e-05, 1.404526e+03, 4.450889e-04, 7.117059e+02
-1.000000e-01, -4.570882e-01, 6.400000e+02, 1.578647e-03, 8.017447e+01, 5.362003e-03, 1.495847e+02, 1.069594e-04, 1.363768e+02, 1.397603e-05, 2.189909e+03, 4.376425e-04, 5.917237e+02
-1.000000e-01, -2.754229e-01, 6.400000e+02, 1.977839e-03, 7.975577e+01, 6.748150e-03, 1.488856e+02, 1.319634e-04, 1.370601e+02, 1.669234e-05, 2.691118e+03, 4.676535e-04, 5.540042e+02
-1.000000e-01, -1.659587e-01, 6.400000e+02, 2.328365e-03, 7.929237e+01, 7.984138e-03, 1.481049e+02, 1.527870e-04, 1.381522e+02, 1.895698e-05, 3.141634e+03, 4.839155e-04, 5.337501e+02
-1.000000e-01, -1.000000e-01, 6.400000e+02, 2.532088e-03, 7.900535e+01, 8.709983e-03, 1.476205e+02, 1.643787e-04, 1.389545e+02, 2.026765e-05, 3.434514e+03, 4.869387e-04, 5.259871e+02
-1.000000e-01, 1.000000e-01, 6.400000e+02, 2.173234e-03, 8.014994e+01, 7.378968e-03, 1.497450e+02, 1.442779e-04, 1.366460e+02, 1.833914e-05, 3.361723e+03, 4.267685e-04, 5.193028e+02
-1.000000e-01, 1.659587e-01, 6.400000e+02, 1.973097e-03, 8.036532e+01, 6.683968e-03, 1.501068e+02, 1.320358e-04, 1.363110e+02, 1.714580e-05, 3.836721e+03, 3.435276e-04, 5.142368e+02
-1.000000e-01, 2.754229e-01, 6.400000e+02, 1.710908e-03, 8.056348e+01, 5.783943e-03, 1.504160e+02, 1.155928e-04, 1.360070e+02, 1.523113e-05, 3.047872e+03, 3.642939e-04, 5.402718e+02
-1.000000e-01, 4.570882e-01, 6.400000e+02, 1.415067e-03, 8.071940e+01, 4.776214e-03, 1.506529e+02, 9.651847e-05, 1.358830e+02, 1.308127e-05, 2.768203e+03, 3.256536e-04, 5.596619e+02
-1.000000e-01, 7.585776e-01, 6.400000e+02, 1.123460e-03, 8.083335e+01, 3.787781e-03, 1.508076e+02, 7.728375e-05, 1.359046e+02, 1.074130e-05, 1.890049e+03, 3.449881e-04, 6.285135e+02
-1.000000e-01, 1.258925e+00, 6.400000e+02, 8.640539e-04, 8.091456e+01, 2.910992e-03, 1.509072e+02, 5.986621e-05, 1.360078e+02, 8.558419e-06, 1.195362e+03, 3.389108e-04, 7.908549e+02
-1.000000e-01, 2.089296e+00, 6.400000e+02, 6.493042e-04, 8.097159e+01, 2.186200e-03, 1.509964e+02, 4.524674e-05, 1.361446e+02, 6.755520e-06, 1.774188e+03, 2.068405e-04, 6.537756e+02
-1.000000e-01, 3.467369e+00, 6.400000e+02, 4.802333e-04, 8.101146e+01, 1.616406e-03, 1.510323e+02, 3.363271e-05, 1.361670e+02, 5.149416e-06, 1.210129e+03, 1.872637e-04, 7.858954e+02
-1.000000e-01, 5.754399e+00, 6.400000e+02, 3.512766e-04, 8.103752e+01, 1.182119e-03, 1.510492e+02, 2.471086e-05, 1.360629e+02, 3.883671e-06, 9.165617e+02, 1.450556e-04, 9.725839e+02
-1.000000e-01, 9.549926e+00, 6.400000e+02, 2.549690e-04, 8.105181e+01, 8.578599e-04, 1.510817e+02, 1.801065e-05, 1.358227e+02, 2.956837e-06, 1.881017e+03, 7.870992e-05, 6.151896e+02
-1.000000e-01, 1.584893e+01, 6.400000e+02, 1.841662e-04, 8.105584e+01, 6.196649e-04, 1.510590e+02, 1.306960e-05, 1.353123e+02, 2.197710e-06, 1.511308e+03, 6.618822e-05, 6.425329e+02
-1.000000e-01, 2.630268e+01, 6.400000e+02, 1.325727e-04, 8.104934e+01, 4.461391e-04, 1.510152e+02, 9.459290e-06, 1.345161e+02, 1.636314e-06, 1.266357e+03, 5.346179e-05, 6.582260e+02
-1.000000e-01, 4.365158e+01, 6.400000e+02, 9.522264e-05, 8.103137e+01, 3.205434e-04, 1.509450e+02, 6.840564e-06, 1.333531e+02, 1.224540e-06, 1.085740e+03, 4.244695e-05, 6.581197e+02
-1.000000e-01, 7.244360e+01, 6.400000e+02, 6.830458e-05, 8.099985e+01, 2.300395e-04, 1.508403e+02, 4.950563e-06, 1.317202e+02, 9.245138e-07, 9.386550e+02, 3.366860e-05, 6.399386e+02
-1.000000e-01, 1.202264e+02, 6.400000e+02, 4.896417e-05, 8.095142e+01, 1.650194e-04, 1.506899e+02, 3.591171e-06, 1.294911e+02, 7.069346e-07, 8.082773e+02, 2.698938e-05, 6.042655e+02
1.000000e-01, -1.202264e+02, 6.400000e+02, 4.898504e-05, 8.095157e+01, 1.651311e-04, 1.506141e+02, 3.593704e-06, 1.294243e+02, 7.053519e-07, 6.444885e+02, 2.747722e-05, 7.450828e+02
1.000000e-01, -7.244360e+01, 6.400000e+02, 6.831989e-05, 8.099996e+01, 2.301211e-04, 1.508006e+02, 4.952484e-06, 1.316831e+02, 9.160454e-07, 3.886089e+02, 2.326408e-06, 1.688508e+04
1.000000e-01, -4.365158e+01, 6.400000e+02, 9.524553e-05, 8.103152e+01, 3.206651e-04, 1.509027e+02, 6.843460e-06, 1.333126e+02, 1.211550e-06, 4.174852e+02, 2.641565e-06, 2.011201e+04
1.000000e-01, -2.630268e+01, 6.400000e+02, 1.326077e-04, 8.104955e+01, 4.463245e-04, 1.509693e+02, 9.463792e-06, 1.344706e+02, 1.615642e-06, 4.398593e+02, 2.777846e-06, 2.454986e+04
1.000000e-01, -1.584893e+01, 6.400000e+02, 1.842215e-04, 8.105613e+01, 6.199549e-04, 1.510077e+02, 1.307683e-05, 1.352595e+02, 2.163328e-06, 4.560782e+02, 2.532426e-06, 2.948801e+04
1.000000e-01, -9.549926e+00, 6.400000e+02, 2.550573e-04, 8.105232e+01, 8.583188e-04, 1.510239e+02, 1.802301e-05, 1.357611e+02, 2.896520e-06, 4.687523e+02, 3.312087e-06, 3.130244e+04
1.000000e-01, -5.754399e+00, 6.400000e+02, 3.513516e-04, 8.103802e+01, 1.182503e-03, 1.510148e+02, 2.472289e-05, 1.360276e+02, 3.861273e-06, 4.784211e+02, 6.039044e-06, 2.971702e+04
1.000000e-01, -3.467369e+00, 6.400000e+02, 4.803884e-04, 8.101232e+01, 1.617187e-03, 1.509825e+02, 3.365731e-05, 1.361101e+02, 5.104760e-06, 5.335877e+02, 7.395581e-05, 4.427527e+03
1.000000e-01, -2.089296e+00, 6.400000e+02, 6.496350e-04, 8.097312e+01, 2.187833e-03, 1.509225e+02, 4.529833e-05, 1.360505e+02, 6.672175e-06, 7.837216e+02, 2.528963e-04, 1.221476e+03
1.000000e-01, -1.258925e+00, 6.400000e+02, 8.644453e-04, 8.091622e+01, 2.912870e-03, 1.508467e+02, 5.992807e-05, 1.359234e+02, 8.530459e-06, 8.711342e+02, 3.517615e-04, 1.047789e+03
1.000000e-01, -7.585776e-01, 6.400000e+02, 1.124156e-03, 8.083578e+01, 3.791024e-03, 1.507328e+02, 7.738703e-05, 1.357872e+02, 1.063811e-05, 1.022596e+03, 4.625139e-04, 8.742812e+02
1.000000e-01, -4.570882e-01, 6.400000e+02, 1.416466e-03, 8.072332e+01, 4.782518e-03, 1.505472e+02, 9.670665e-05, 1.357087e+02, 1.303111e-05, 2.309604e+03, 3.771569e-04, 5.822250e+02
1.000000e-01, -2.754229e-01, 6.400000e+02, 1.712768e-03, 8.056715e+01, 5.792096e-03, 1.503137e+02, 1.158045e-04, 1.358442e+02, 1.511096e-05, 2.223477e+03, 4.716302e-04, 5.774299e+02
1.000000e-01, -1.659587e-01, 6.400000e+02, 1.975725e-03, 8.036692e+01, 6.695350e-03, 1.499933e+02, 1.322492e-04, 1.361851e+02, 1.692351e-05, 2.560921e+03, 4.881350e-04, 5.503060e+02
1.000000e-01, -1.000000e-01, 6.400000e+02, 2.176299e-03, 8.014346e+01, 7.392570e-03, 1.496255e+02, 1.443600e-04, 1.366752e+02, 1.822474e-05, 2.742426e+03, 5.090535e-04, 5.381662e+02
1.000000e-01, 1.000000e-01, 6.400000e+02, 2.532300e-03, 7.900295e+01, 8.711069e-03, 1.476120e+02, 1.643496e-04, 1.389862e+02, 2.037739e-05, 3.924280e+03, 4.320350e-04, 5.161083e+02
1.000000e-01, 1.659587e-01, 6.400000e+02, 2.324484e-03, 7.929846e+01, 7.967147e-03, 1.482326e+02, 1.526323e-04, 1.381591e+02, 1.919011e-05, 4.318655e+03, 3.629717e-04, 5.099730e+02
1.000000e-01, 2.754229e-01, 6.400000e+02, 1.975322e-03, 7.975574e+01, 6.737063e-03, 1.489962e+02, 1.317712e-04, 1.371616e+02, 1.680085e-05, 3.402801e+03, 3.821947e-04, 5.316647e+02
1.000000e-01, 4.570882e-01, 6.400000e+02, 1.577043e-03, 8.017252e+01, 5.354749e-03, 1.496886e+02, 1.067848e-04, 1.365106e+02, 1.408118e-05, 2.949242e+03, 3.441527e-04, 5.538131e+02
1.000000e-01, 7.585776e-01, 6.400000e+02, 1.210672e-03, 8.048128e+01, 4.097587e-03, 1.501777e+02, 8.295137e-05, 1.362379e+02, 1.124705e-05, 1.537234e+03, 4.234906e-04, 6.825383e+02
1.000000e-01, 1.258925e+00, 6.400000e+02, 9.072890e-04, 8.069331e+01, 3.063905e-03, 1.505254e+02, 6.271746e-05, 1.362194e+02, 8.903440e-06, 1.662951e+03, 3.015164e-04, 6.690372e+02
1.000000e-01, 2.089296e+00, 6.400000e+02, 6.697455e-04, 8.083475e+01, 2.258314e-03, 1.507623e+02, 4.661024e-05, 1.362755e+02, 6.947869e-06, 2.245072e+03, 1.804192e-04, 6.084837e+02
1.000000e-01, 3.467369e+00, 6.400000e+02, 4.896105e-04, 8.092756e+01, 1.649446e-03, 1.508876e+02, 3.426321e-05, 1.362493e+02, 5.232039e-06, 1.371014e+03, 1.808576e-04, 7.321274e+02
1.000000e-01, 5.754399e+00, 6.400000e+02, 3.554904e-04, 8.098640e+01, 1.196954e-03, 1.509607e+02, 2.499577e-05, 1.361165e+02, 3.920066e-06, 9.750697e+02, 1.465351e-04, 9.166354e+02
1.000000e-01, 9.549926e+00, 6.400000e+02, 2.568344e-04, 8.102084e+01, 8.644194e-04, 1.510292e+02, 1.813726e-05, 1.358593e+02, 2.977109e-06, 1.989167e+03, 7.616622e-05, 6.051852e+02
1.000000e-01, 1.584893e+01, 6.400000e+02, 1.849855e-04, 8.103713e+01, 6.225448e-04, 1.510271e+02, 1.312536e-05, 1.353372e+02, 2.206271e-06, 1.560455e+03, 6.518678e-05, 6.346646e+02
1.000000e-01, 2.630268e+01, 6.400000e+02, 1.329301e-04, 8.103808e+01, 4.473955e-04, 1.509960e+02, 9.483667e-06, 1.345334e+02, 1.639971e-06, 1.289839e+03, 5.309707e-05, 6.525601e+02
1.000000e-01, 4.365158e+01, 6.400000e+02, 9.537791e-05, 8.102462e+01, 3.210890e-04, 1.509335e+02, 6.851167e-06, 1.333654e+02, 1.226109e-06, 1.097331e+03, 4.232040e-05, 6.543266e+02
1.000000e-01, 7.244360e+01, 6.400000e+02, 6.837181e-05, 8.099581e+01, 2.302757e-04, 1.508335e+02, 4.955158e-06, 1.317290e+02, 9.251879e-07, 9.444874e+02, 3.362593e-05, 6.375501e+02
1.000000e-01, 1.202264e+02, 6.400000e+02, 4.899321e-05, 8.094902e+01, 1.651214e-04, 1.506858e+02, 3.593157e-06, 1.294975e+02, 7.072244e-07, 8.112277e+02, 2.697542e-05, 6.028358e+02
1.659587e-01, -1.202264e+02, 6.400000e+02, 4.894459e-05, 8.095492e+01, 1.649275e-04, 1.507319e+02, 3.591791e-06, 1.294482e+02, 7.223458e-07, 1.904963e+03, 1.606884e-05, 4.223083e+02
1.659587e-01, -7.244360e+01, 6.400000e+02, 6.829771e-05, 8.100129e+01, 2.300431e-04, 1.508030e+02, 4.950969e-06, 1.316803e+02, 9.158554e-07, 3.886470e+02, 2.351115e-06, 1.676213e+04
1.659587e-01, -4.365158e+01, 6.400000e+02, 9.519439e-05, 8.103374e+01, 3.204852e-04, 1.509066e+02, 6.839967e-06, 1.333086e+02, 1.211113e-06, 4.174045e+02, 2.628361e-06, 2.016588e+04
1.659587e-01, -2.630268e+01, 6.400000e+02, 1.324902e-04, 8.105325e+01, 4.459111e-04, 1.509758e+02, 9.455773e-06, 1.344650e+02, 1.614649e-06, 4.397461e+02, 2.755255e-06, 2.463347e+04
1.659587e-01, -1.584893e+01, 6.400000e+02, 1.839528e-04, 8.106225e+01, 6.190098e-04, 1.510185e+02, 1.305854e-05, 1.352516e+02, 2.161096e-06, 4.559325e+02, 2.500865e-06, 2.949586e+04
1.659587e-01, -9.549926e+00, 6.400000e+02, 2.544482e-04, 8.106240e+01, 8.561760e-04, 1.510417e+02, 1.798164e-05, 1.357496e+02, 2.891571e-06, 4.684857e+02, 3.195608e-06, 3.133044e+04
1.659587e-01, -5.754399e+00, 6.400000e+02, 3.499875e-04, 8.105450e+01, 1.177702e-03, 1.510439e+02, 2.463055e-05, 1.360107e+02, 3.850536e-06, 4.783553e+02, 6.173260e-06, 2.932956e+04
1.659587e-01, -3.467369e+00, 6.400000e+02, 4.773879e-04, 8.103898e+01, 1.606622e-03, 1.510297e+02, 3.345520e-05, 1.360849e+02, 5.081955e-06, 5.326336e+02, 7.283518e-05, 4.471532e+03
1.659587e-01, -2.089296e+00, 6.400000e+02, 6.432127e-04, 8.101564e+01, 2.165203e-03, 1.509982e+02, 4.486865e-05, 1.360125e+02, 6.624421e-06, 7.703681e+02, 2.481134e-04, 1.253222e+03
1.659587e-01, -1.258925e+00, 6.400000e+02, 8.512561e-04, 8.098263e+01, 2.866356e-03, 1.509650e+02, 5.905434e-05, 1.358645e+02, 8.435928e-06, 8.366005e+02, 3.431456e-04, 1.100710e+03
1.659587e-01, -7.585776e-01, 6.400000e+02, 1.098846e-03, 8.093722e+01, 3.701820e-03, 1.508937e+02, 7.574829e-05, 1.356661e+02, 1.057890e-05, 1.804470e+03, 3.483704e-04, 6.372091e+02
1.659587e-01, -4.570882e-01, 6.400000e+02, 1.371355e-03, 8.087077e+01, 4.622741e-03, 1.508113e+02, 9.381314e-05, 1.355547e+02, 1.269058e-05, 1.931214e+03, 4.169907e-04, 6.123052e+02
1.659587e-01, -2.754229e-01, 6.400000e+02, 1.641863e-03, 8.077394e+01, 5.539784e-03, 1.506816e+02, 1.113699e-04, 1.355856e+02, 1.461105e-05, 1.764580e+03, 5.339123e-04, 6.193883e+02
1.659587e-01, -1.659587e-01, 6.400000e+02, 1.879246e-03, 8.064364e+01, 6.349618e-03, 1.504622e+02, 1.264079e-04, 1.357496e+02, 1.659377e-05, 3.650446e+03, 3.421977e-04, 5.169290e+02
1.659587e-01, -1.000000e-01, 6.400000e+02, 2.061000e-03, 8.049066e+01, 6.974496e-03, 1.502332e+02, 1.375782e-04, 1.360760e+02, 1.755819e-05, 2.554027e+03, 5.113510e-04, 5.451831e+02
1.659587e-01, 1.000000e-01, 6.400000e+02, 2.582318e-03, 7.902474e+01, 8.880238e-03, 1.476774e+02, 1.674533e-04, 1.388525e+02, 2.039450e-05, 2.367642e+03, 6.787256e-04, 5.630629e+02
1.659587e-01, 1.659587e-01, 6.400000e+02, 2.445773e-03, 7.894776e+01, 8.415806e-03, 1.476089e+02, 1.592671e-04, 1.390299e+02, 1.966168e-05, 3.436445e+03, 4.697369e-04, 5.287643e+02
1.659587e-01, 2.754229e-01, 6.400000e+02, 2.082058e-03, 7.942105e+01, 7.127338e-03, 1.484087e+02, 1.381023e-04, 1.377326e+02, 1.746946e-05, 3.821157e+03, 3.631116e-04, 5.239342e+02
1.659587e-01, 4.570882e-01, 6.400000e+02, 1.640793e-03, 7.995072e+01, 5.584612e-03, 1.493060e+02, 1.107683e-04, 1.368013e+02, 1.461364e-05, 3.893849e+03, 2.803655e-04, 5.302494e+02
1.659587e-01, 7.585776e-01, 6.400000e+02, 1.243235e-03, 8.034663e+01, 4.213918e-03, 1.499445e+02, 8.505043e-05, 1.363832e+02, 1.149184e-05, 1.862133e+03, 3.852818e-04, 6.342220e+02
1.659587e-01, 1.258925e+00, 6.400000e+02, 9.227712e-04, 8.061297e+01, 3.118876e-03, 1.503868e+02, 6.373547e-05, 1.362977e+02, 9.032064e-06, 1.886252e+03, 2.823927e-04, 6.393495e+02
1.659587e-01, 2.089296e+00, 6.400000e+02, 6.768458e-04, 8.078679e+01, 2.283421e-03, 1.506804e+02, 4.708315e-05, 1.363216e+02, 7.017747e-06, 2.441514e+03, 1.708393e-04, 5.960296e+02
1.659587e-01, 3.467369e+00, 6.400000e+02, 4.928041e-04, 8.089883e+01, 1.660715e-03, 1.508381e+02, 3.447775e-05, 1.362775e+02, 5.260564e-06, 1.432850e+03, 1.780108e-04, 7.162451e+02
1.659587e-01, 5.754399e+00, 6.400000e+02, 3.569078e-04, 8.096915e+01, 1.201949e-03, 1.509308e+02, 2.509155e-05, 1.361345e+02, 3.932349e-06, 9.963028e+02, 1.467861e-04, 8.993636e+02
1.659587e-01, 9.549926e+00, 6.400000e+02, 2.574570e-04, 8.101048e+01, 8.666100e-04, 1.510116e+02, 1.817951e-05, 1.358715e+02, 2.983951e-06, 2.026923e+03, 7.530456e-05, 6.020193e+02
1.659587e-01, 1.584893e+01, 6.400000e+02, 1.852576e-04, 8.103091e+01, 6.235018e-04, 1.510165e+02, 1.314388e-05, 1.353455e+02, 2.209129e-06, 1.577245e+03, 6.484578e-05, 6.321330e+02
1.659587e-01, 2.630268e+01, 6.400000e+02, 1.330485e-04, 8.103435e+01, 4.478117e-04, 1.509897e+02, 9.491741e-06, 1.345391e+02, 1.641185e-06, 1.297753e+03, 5.297293e-05, 6.507190e+02
1.659587e-01, 4.365158e+01, 6.400000e+02, 9.542925e-05, 8.102238e+01, 3.212695e-04, 1.509297e+02, 6.854673e-06, 1.333694e+02, 1.226628e-06, 1.101203e+03, 4.227746e-05, 6.530872e+02
1.659587e-01, 7.244360e+01, 6.400000e+02, 6.839401e-05, 8.099448e+01, 2.303538e-04, 1.508312e+02, 4.956676e-06, 1.317319e+02, 9.254107e-07, 9.464258e+02, 3.361150e-05, 6.367669e+02
1.659587e-01, 1.202264e+02, 6.400000e+02, 4.900280e-05, 8.094823e+01, 1.651551e-04, 1.506845e+02, 3.593813e-06, 1.294996e+02, 7.073201e-07, 8.122052e+02, 2.697071e-05, 6.023660e+02
2.754229e-01, -1.202264e+02, 6.400000e+02, 4.893388e-05, 8.095523e+01, 1.649011e-04, 1.507137e+02, 3.590405e-06, 1.294543e+02, 7.131522e-07, 1.267734e+03, 2.170625e-05, 4.752338e+02
2.754229e-01, -7.244360e+01, 6.400000e+02, 6.826096e-05, 8.100349e+01, 2.299139e-04, 1.508068e+02, 4.948457e-06, 1.316755e+02, 9.155387e-07, 3.885465e+02, 2.335709e-06, 1.682847e+04
2.754229e-01, -4.365158e+01, 6.400000e+02, 9.510967e-05, 8.103742e+01, 3.201873e-04, 1.509130e+02, 6.834181e-06, 1.333021e+02, 1.210388e-06, 4.172710e+02, 2.606651e-06, 2.025478e+04
2.754229e-01, -2.630268e+01, 6.400000e+02, 1.322957e-04, 8.105936e+01, 4.452271e-04, 1.509865e+02, 9.442503e-06, 1.344558e+02, 1.613004e-06, 4.395592e+02, 2.718227e-06, 2.477007e+04
2.754229e-01, -1.584893e+01, 6.400000e+02, 1.835090e-04, 8.107235e+01, 6.174492e-04, 1.510363e+02, 1.302831e-05, 1.352384e+02, 2.157405e-06, 4.556929e+02, 2.449794e-06, 2.949247e+04
2.754229e-01, -9.549926e+00, 6.400000e+02, 2.534453e-04, 8.107897e+01, 8.526491e-04, 1.510709e+02, 1.791350e-05, 1.357306e+02, 2.883408e-06, 4.680569e+02, 3.013956e-06, 3.121641e+04
2.754229e-01, -5.754399e+00, 6.400000e+02, 3.477524e-04, 8.108143e+01, 1.169841e-03, 1.510915e+02, 2.447919e-05, 1.359830e+02, 3.832886e-06, 4.782490e+02, 6.393406e-06, 2.868994e+04
2.754229e-01, -3.467369e+00, 6.400000e+02, 4.725101e-04, 8.108217e+01, 1.589463e-03, 1.511062e+02, 3.312641e-05, 1.360441e+02, 5.044685e-06, 5.311033e+02, 7.104282e-05, 4.543845e+03
2.754229e-01, -2.089296e+00, 6.400000e+02, 6.328974e-04, 8.108354e+01, 2.128911e-03, 1.511189e+02, 4.417777e-05, 1.359521e+02, 6.547202e-06, 7.499930e+02, 2.401075e-04, 1.307361e+03
2.754229e-01, -1.258925e+00, 6.400000e+02, 8.304443e-04, 8.108651e+01, 2.793126e-03, 1.511499e+02, 5.767303e-05, 1.357739e+02, 8.285597e-06, 7.873972e+02, 3.269978e-04, 1.195929e+03
2.754229e-01, -7.585776e-01, 6.400000e+02, 1.059574e-03, 8.109045e+01, 3.563562e-03, 1.511679e+02, 7.317217e-05, 1.355294e+02, 1.027994e-05, 1.526484e+03, 3.729156e-04, 6.801559e+02
2.754229e-01, -4.570882e-01, 6.400000e+02, 1.303812e-03, 8.108733e+01, 4.384706e-03, 1.511979e+02, 8.945381e-05, 1.353418e+02, 1.219314e-05, 1.485274e+03, 4.688296e-04, 6.765226e+02
2.754229e-01, -2.754229e-01, 6.400000e+02, 1.538614e-03, 8.106757e+01, 5.175194e-03, 1.511838e+02, 1.048589e-04, 1.352225e+02, 1.407874e-05, 2.309239e+03, 4.113634e-04, 5.722749e+02
2.754229e-01, -1.659587e-01, 6.400000e+02, 1.739179e-03, 8.102292e+01, 5.852173e-03, 1.511336e+02, 1.177562e-04, 1.352372e+02, 1.554733e-05, 2.521542e+03, 4.349797e-04, 5.526411e+02
2.754229e-01, -1.000000e-01, 6.400000e+02, 1.892576e-03, 8.095914e+01, 6.372527e-03, 1.510351e+02, 1.274221e-04, 1.353388e+02, 1.678162e-05, 3.436746e+03, 3.642375e-04, 5.169316e+02
